doc_id,unique_id,obs,hds,pred_hds,combined_pred
7,1941,can,DMY,S2,can
7,1942,put,DMY,S2,put
7,1943,together,DMY,S2,together
7,1944,an,DMY,S2,an
7,1945,input,DMY,S2,input
7,1946,matrix,DMY,S2,matrix
7,1947,",",DMY,eob,",<eob>"
7,1948,that,DMY,S1,that
7,1949,is,DMY,S1,is
7,1950,just,DMY,S1,just
7,1951,d,DMY,S1,d
7,1952,-,DMY,S1,-
7,1953,dimension,DMY,S1,dimension
7,1954,and,DMY,S1,and
7,1955,then,DMY,S1,then
7,1956,n,DMY,S1,n
7,1957,columns,DMY,S1,columns
7,1958,",",DMY,eob,",<eob>"
7,1959,one,DMY,S1,one
7,1960,column,DMY,eol,column<eol>
7,1961,for,DMY,S2,for
7,1962,every,DMY,S2,every
7,1963,node,DMY,S2,node
7,1964,.,DMY,eob,.<eob>
7,1965,Okay,DMY,S1,Okay
7,1966,?,DMY,eob,?<eob>
7,1967,And,DMY,S1,And
7,1968,then,DMY,S1,then
7,1969,the,DMY,S1,the
7,1970,same,DMY,S1,same
7,1971,thing,DMY,eol,thing<eol>
7,1972,for,DMY,S2,for
7,1973,the,DMY,S2,the
7,1974,edges,DMY,S2,edges
7,1975,.,DMY,eob,.<eob>
7,1976,You,DMY,S1,You
7,1977,can,DMY,S1,can
7,1978,have,DMY,eol,have<eol>
7,1979,a,DMY,S2,a
7,1980,different,DMY,S2,different
7,1981,dimensional,DMY,S2,dimensional
7,1982,##ity,DMY,S2,##ity
7,1983,to,DMY,S2,to
7,1984,the,DMY,S2,the
7,1985,edges,DMY,S2,edges
7,1986,",",DMY,eob,",<eob>"
7,1987,but,DMY,S1,but
7,1988,they,DMY,S1,they
7,1989,represent,DMY,eol,represent<eol>
7,1990,each,DMY,S2,each
7,1991,one,DMY,S2,one
7,1992,of,DMY,S2,of
7,1993,these,DMY,S2,these
7,1994,edges,DMY,S2,edges
7,1995,.,DMY,eob,.<eob>
7,1996,And,DMY,S1,And
7,1997,so,DMY,S1,so
7,1998,there,DMY,S1,there
7,1999,',DMY,S1,'
7,2000,s,DMY,S1,s
7,2001,",",DMY,eob,",<eob>"
7,2002,you,DMY,S1,you
7,2003,know,DMY,S1,know
7,2004,",",DMY,eob,",<eob>"
7,2005,it,DMY,S1,it
7,2006,',DMY,S1,'
7,2007,s,DMY,S1,s
7,2008,probably,DMY,eol,probably<eol>
7,2009,some,DMY,S2,some
7,2010,kind,DMY,S2,kind
7,2011,of,DMY,S2,of
7,2012,meta,DMY,S2,meta
7,2013,##data,DMY,S2,##data
7,2014,here,DMY,S2,here
7,2015,",",DMY,eob,",<eob>"
7,2016,but,DMY,S1,but
7,2017,these,DMY,S1,these
7,2018,are,DMY,S1,are
7,2019,the,DMY,S1,the
7,2020,connections,DMY,S1,connections
7,2021,that,DMY,S1,that
7,2022,they,DMY,S1,they
7,2023,represent,DMY,S1,represent
7,2024,.,DMY,eob,.<eob>
7,2025,Okay,DMY,S1,Okay
7,2026,?,DMY,eob,?<eob>
7,2027,Okay,DMY,S1,Okay
7,2028,",",DMY,eob,",<eob>"
7,2029,so,DMY,S1,so
7,2030,let,DMY,S1,let
7,2031,',DMY,S1,'
7,2032,s,DMY,S1,s
7,2033,look,DMY,S1,look
7,2034,at,DMY,S1,at
7,2035,some,DMY,S1,some
7,2036,properties,DMY,eol,properties<eol>
7,2037,of,DMY,S2,of
7,2038,the,DMY,S2,the
7,2039,ad,DMY,S2,ad
7,2040,##ja,DMY,S2,##ja
7,2041,##ce,DMY,S2,##ce
7,2042,##ncy,DMY,S2,##ncy
7,2043,matrix,DMY,S2,matrix
7,2044,.,DMY,eob,.<eob>
7,2045,In,DMY,S1,In
7,2046,this,DMY,S1,this
7,2047,case,DMY,S1,case
7,2048,",",DMY,eol,",<eol>"
7,2049,this,DMY,S2,this
7,2050,is,DMY,S2,is
7,2051,a,DMY,S2,a
7,2052,simple,DMY,S2,simple
7,2053,und,DMY,S2,und
7,2054,##ire,DMY,S2,##ire
7,2055,##cted,DMY,S2,##cted
7,2056,graph,DMY,S2,graph
7,2057,with,DMY,S2,with
7,2058,eight,DMY,S2,eight
7,2059,nodes,DMY,S2,nodes
7,2060,.,DMY,eob,.<eob>
7,2061,And,DMY,S1,And
7,2062,so,DMY,S1,so
7,2063,you,DMY,S1,you
7,2064,can,DMY,S1,can
7,2065,",",DMY,eob,",<eob>"
7,2066,I,DMY,S1,I
7,2067,guess,DMY,S1,guess
7,2068,the,DMY,S1,the
7,2069,font,DMY,S1,font
7,2070,',DMY,S1,'
7,2071,s,DMY,S1,s
7,2072,a,DMY,S1,a
7,2073,little,DMY,S1,little
7,2074,bit,DMY,S1,bit
7,2075,small,DMY,S1,small
7,2076,",",DMY,eob,",<eob>"
7,2077,but,DMY,S1,but
7,2078,you,DMY,S1,you
7,2079,can,DMY,S1,can
7,2080,convince,DMY,S1,convince
7,2081,yourself,DMY,S1,yourself
7,2082,that,DMY,S1,that
7,2083,there,DMY,S1,there
7,2084,',DMY,S1,'
7,2085,s,DMY,S1,s
7,2086,a,DMY,S1,a
7,2087,one,DMY,S1,one
7,2088,everywhere,DMY,S1,everywhere
7,2089,where,DMY,S1,where
7,2090,there,DMY,S1,there
7,2091,',DMY,S1,'
7,2092,s,DMY,S1,s
7,2093,a,DMY,S1,a
7,2094,connection,DMY,eol,connection<eol>
7,2095,on,DMY,S2,on
7,2096,the,DMY,S2,the
7,2097,graph,DMY,S2,graph
7,2098,.,DMY,eob,.<eob>
7,2099,And,DMY,S1,And
7,2100,so,DMY,S1,so
7,2101,we,DMY,S1,we
7,2102,can,DMY,S1,can
7,2103,describe,DMY,S1,describe
7,2104,one,DMY,S1,one
7,2105,of,DMY,S1,of
7,2106,the,DMY,S1,the
7,2107,nodes,DMY,S1,nodes
7,2108,as,DMY,S1,as
7,2109,just,DMY,S1,just
7,2110,a,DMY,S1,a
7,2111,one,DMY,S1,one
7,2112,-,DMY,S1,-
7,2113,hot,DMY,S1,hot
7,2114,encoded,DMY,S1,encoded
7,2115,vector,DMY,S1,vector
7,2116,",",DMY,eol,",<eol>"
7,2117,right,DMY,S2,right
7,2118,?,DMY,eob,?<eob>
7,2119,And,DMY,S1,And
7,2120,so,DMY,S1,so
7,2121,like,DMY,S1,like
7,2122,node,DMY,S1,node
7,2123,six,DMY,S1,six
7,2124,is,DMY,S1,is
7,2125,just,DMY,S1,just
7,2126,a,DMY,S1,a
7,2127,vector,DMY,S1,vector
7,2128,",",DMY,eol,",<eol>"
7,2129,the,DMY,S2,the
7,2130,length,DMY,S2,length
7,2131,",",DMY,eob,",<eob>"
7,2132,this,DMY,S1,this
7,2133,should,DMY,S1,should
7,2134,be,DMY,S1,be
7,2135,length,DMY,eol,length<eol>
7,2136,eight,DMY,S2,eight
7,2137,",",DMY,eob,",<eob>"
7,2138,and,DMY,S1,and
7,2139,then,DMY,S1,then
7,2140,there,DMY,S1,there
7,2141,',DMY,S1,'
7,2142,s,DMY,S1,s
7,2143,just,DMY,S1,just
7,2144,a,DMY,S1,a
7,2145,",",DMY,eol,",<eol>"
7,2146,it,DMY,S2,it
7,2147,',DMY,S2,'
7,2148,s,DMY,S2,s
7,2149,all,DMY,S2,all
7,2150,zero,DMY,S2,zero
7,2151,##s,DMY,S2,##s
7,2152,except,DMY,S2,except
7,2153,a,DMY,S2,a
7,2154,one,DMY,S2,one
7,2155,at,DMY,S2,at
7,2156,the,DMY,S2,the
7,2157,sixth,DMY,S2,sixth
7,2158,position,DMY,S2,position
7,2159,there,DMY,S2,there
7,2160,",",DMY,eob,",<eob>"
7,2161,right,DMY,S1,right
7,2162,?,DMY,eob,?<eob>
7,2163,So,DMY,S1,So
7,2164,",",DMY,eob,",<eob>"
7,2165,and,DMY,S1,and
7,2166,then,DMY,S1,then
7,2167,once,DMY,S1,once
7,2168,you,DMY,S1,you
7,2169,do,DMY,S1,do
7,2170,that,DMY,S1,that
7,2171,",",DMY,eob,",<eob>"
7,2172,you,DMY,S1,you
7,2173,can,DMY,S1,can
7,2174,left,DMY,S1,left
7,2175,multi,DMY,S1,multi
7,2176,##p,DMY,S1,##p
7,2177,##ly,DMY,S1,##ly
7,2178,the,DMY,S1,the
7,2179,em,DMY,S1,em
7,2180,##bed,DMY,S1,##bed
7,2181,##ding,DMY,S1,##ding
7,2182,vector,DMY,S1,vector
7,2183,",",DMY,eob,",<eob>"
7,2184,the,DMY,S1,the
7,2185,one,DMY,S1,one
7,2186,-,DMY,S1,-
7,2187,hot,DMY,S1,hot
7,2188,vector,DMY,S1,vector
7,2189,here,DMY,S1,here
7,2190,by,DMY,S1,by
7,2191,the,DMY,S1,the
7,2192,ad,DMY,S1,ad
7,2193,##ja,DMY,S1,##ja
7,2194,##ce,DMY,S1,##ce
7,2195,##ncy,DMY,S1,##ncy
7,2196,matrix,DMY,S1,matrix
7,2197,.,DMY,eob,.<eob>
7,2198,And,DMY,S1,And
7,2199,what,DMY,S1,what
7,2200,that,DMY,S1,that
7,2201,gives,DMY,S1,gives
7,2202,you,DMY,S1,you
7,2203,",",DMY,eob,",<eob>"
7,2204,just,DMY,S1,just
7,2205,think,DMY,S1,think
7,2206,about,DMY,S1,about
7,2207,it,DMY,S1,it
7,2208,",",DMY,eol,",<eol>"
7,2209,right,DMY,S2,right
7,2210,?,DMY,eob,?<eob>
7,2211,You,DMY,S1,You
7,2212,',DMY,S1,'
7,2213,re,DMY,S1,re
7,2214,taking,DMY,S1,taking
7,2215,each,DMY,S1,each
7,2216,row,DMY,S1,row
7,2217,and,DMY,S1,and
7,2218,then,DMY,S1,then
7,2219,you,DMY,S1,you
7,2220,',DMY,S1,'
7,2221,re,DMY,S1,re
7,2222,multi,DMY,S1,multi
7,2223,##p,DMY,S1,##p
7,2224,##lying,DMY,eol,##lying<eol>
7,2225,here,DMY,S2,here
7,2226,.,DMY,eob,.<eob>
7,2227,So,DMY,S1,So
7,2228,you,DMY,S1,you
7,2229,',DMY,S1,'
7,2230,re,DMY,S1,re
7,2231,just,DMY,S1,just
7,2232,pulling,DMY,eol,pulling<eol>
7,2233,out,DMY,S2,out
7,2234,the,DMY,S2,the
7,2235,whatever,DMY,S2,whatever
7,2236,column,DMY,S2,column
7,2237,is,DMY,S2,is
7,2238,non,DMY,S2,non
7,2239,-,DMY,S2,-
7,2240,zero,DMY,S2,zero
7,2241,.,DMY,eob,.<eob>
7,2242,In,DMY,S1,In
7,2243,this,DMY,S1,this
7,2244,case,DMY,S1,case
7,2245,",",DMY,eob,",<eob>"
7,2246,you,DMY,S1,you
7,2247,',DMY,S1,'
7,2248,re,DMY,S1,re
7,2249,just,DMY,S1,just
7,2250,pulling,DMY,eol,pulling<eol>
7,2251,out,DMY,S2,out
7,2252,the,DMY,S2,the
7,2253,sixth,DMY,S2,sixth
7,2254,column,DMY,S2,column
7,2255,here,DMY,S2,here
7,2256,.,DMY,eob,.<eob>
8,2257,And,DMY,S1,And
8,2258,remember,DMY,S1,remember
8,2259,on,DMY,S1,on
8,2260,the,DMY,S1,the
8,2261,ad,DMY,S1,ad
8,2262,##ja,DMY,S1,##ja
8,2263,##ce,DMY,S1,##ce
8,2264,##ncy,DMY,S1,##ncy
8,2265,matrix,DMY,S1,matrix
8,2266,",",DMY,eol,",<eol>"
8,2267,this,DMY,S2,this
8,2268,is,DMY,S2,is
8,2269,saying,DMY,S2,saying
8,2270,that,DMY,S2,that
8,2271,for,DMY,S2,for
8,2272,the,DMY,S2,the
8,2273,sixth,DMY,S2,sixth
8,2274,node,DMY,S2,node
8,2275,",",DMY,eob,",<eob>"
8,2276,these,DMY,S1,these
8,2277,are,DMY,S1,are
8,2278,the,DMY,S1,the
8,2279,nodes,DMY,S1,nodes
8,2280,that,DMY,S1,that
8,2281,it,DMY,S1,it
8,2282,',DMY,S1,'
8,2283,s,DMY,S1,s
8,2284,connected,DMY,S1,connected
8,2285,to,DMY,S1,to
8,2286,",",DMY,eol,",<eol>"
8,2287,right,DMY,S2,right
8,2288,?,DMY,eob,?<eob>
8,2289,And,DMY,S1,And
8,2290,so,DMY,S1,so
8,2291,it,DMY,S1,it
8,2292,',DMY,S1,'
8,2293,s,DMY,S1,s
8,2294,telling,DMY,S1,telling
8,2295,you,DMY,S1,you
8,2296,that,DMY,S1,that
8,2297,these,DMY,S1,these
8,2298,are,DMY,S1,are
8,2299,",",DMY,eol,",<eol>"
8,2300,just,DMY,S2,just
8,2301,by,DMY,S2,by
8,2302,doing,DMY,S2,doing
8,2303,this,DMY,S2,this
8,2304,multi,DMY,S2,multi
8,2305,##plication,DMY,S2,##plication
8,2306,",",DMY,eob,",<eob>"
8,2307,it,DMY,S1,it
8,2308,',DMY,S1,'
8,2309,s,DMY,S1,s
8,2310,telling,DMY,S1,telling
8,2311,you,DMY,S1,you
8,2312,those,DMY,S1,those
8,2313,are,DMY,S1,are
8,2314,the,DMY,S1,the
8,2315,neighboring,DMY,S1,neighboring
8,2316,nodes,DMY,S1,nodes
8,2317,to,DMY,S1,to
8,2318,the,DMY,S1,the
8,2319,node,DMY,S1,node
8,2320,that,DMY,S1,that
8,2321,we,DMY,S1,we
8,2322,',DMY,S1,'
8,2323,re,DMY,S1,re
8,2324,interested,DMY,eol,interested<eol>
8,2325,in,DMY,S2,in
8,2326,.,DMY,eob,.<eob>
8,2327,And,DMY,S1,And
8,2328,then,DMY,S1,then
8,2329,you,DMY,S1,you
8,2330,can,DMY,S1,can
8,2331,do,DMY,S1,do
8,2332,it,DMY,S1,it
8,2333,again,DMY,S1,again
8,2334,.,DMY,eob,.<eob>
8,2335,You,DMY,S1,You
8,2336,can,DMY,S1,can
8,2337,left,DMY,S1,left
8,2338,multi,DMY,S1,multi
8,2339,##p,DMY,S1,##p
8,2340,##ly,DMY,S1,##ly
8,2341,again,DMY,S1,again
8,2342,by,DMY,S1,by
8,2343,another,DMY,S1,another
8,2344,A,DMY,S1,A
8,2345,ad,DMY,S1,ad
8,2346,##ja,DMY,S1,##ja
8,2347,##ce,DMY,S1,##ce
8,2348,##ncy,DMY,S1,##ncy
8,2349,matrix,DMY,S1,matrix
8,2350,.,DMY,eob,.<eob>
8,2351,And,DMY,S1,And
8,2352,now,DMY,S1,now
8,2353,what,DMY,S1,what
8,2354,it,DMY,S1,it
8,2355,',DMY,S1,'
8,2356,s,DMY,S1,s
8,2357,showing,DMY,S1,showing
8,2358,you,DMY,S1,you
8,2359,is,DMY,S1,is
8,2360,that,DMY,S1,that
8,2361,all,DMY,S1,all
8,2362,of,DMY,S1,of
8,2363,the,DMY,S1,the
8,2364,nodes,DMY,S1,nodes
8,2365,is,DMY,S1,is
8,2366,you,DMY,S1,you
8,2367,can,DMY,S1,can
8,2368,reach,DMY,S1,reach
8,2369,in,DMY,S1,in
8,2370,exactly,DMY,S1,exactly
8,2371,two,DMY,S1,two
8,2372,steps,DMY,S1,steps
8,2373,.,DMY,eob,.<eob>
8,2374,And,DMY,S1,And
8,2375,you,DMY,S1,you
8,2376,can,DMY,S1,can
8,2377,hit,DMY,S1,hit
8,2378,a,DMY,S1,a
8,2379,node,DMY,S1,node
8,2380,twice,DMY,S1,twice
8,2381,",",DMY,eob,",<eob>"
8,2382,but,DMY,S1,but
8,2383,you,DMY,S1,you
8,2384,see,DMY,S1,see
8,2385,like,DMY,S1,like
8,2386,seven,DMY,S1,seven
8,2387,is,DMY,S1,is
8,2388,not,DMY,S1,not
8,2389,lit,DMY,S1,lit
8,2390,up,DMY,S1,up
8,2391,",",DMY,eob,",<eob>"
8,2392,it,DMY,S1,it
8,2393,',DMY,S1,'
8,2394,s,DMY,S1,s
8,2395,not,DMY,S1,not
8,2396,colored,DMY,S1,colored
8,2397,because,DMY,S1,because
8,2398,you,DMY,S1,you
8,2399,can,DMY,S1,can
8,2400,',DMY,S1,'
8,2401,t,DMY,S1,t
8,2402,get,DMY,S1,get
8,2403,there,DMY,S1,there
8,2404,in,DMY,S1,in
8,2405,exactly,DMY,S1,exactly
8,2406,two,DMY,S1,two
8,2407,steps,DMY,S1,steps
8,2408,.,DMY,eob,.<eob>
8,2409,It,DMY,S1,It
8,2410,',DMY,S1,'
8,2411,s,DMY,S1,s
8,2412,not,DMY,S1,not
8,2413,up,DMY,S1,up
8,2414,to,DMY,S1,to
8,2415,two,DMY,S1,two
8,2416,steps,DMY,S1,steps
8,2417,",",DMY,eob,",<eob>"
8,2418,it,DMY,S1,it
8,2419,',DMY,S1,'
8,2420,s,DMY,S1,s
8,2421,exactly,DMY,S1,exactly
8,2422,two,DMY,S1,two
8,2423,steps,DMY,S1,steps
8,2424,that,DMY,S1,that
8,2425,it,DMY,S1,it
8,2426,',DMY,S1,'
8,2427,s,DMY,S1,s
8,2428,describing,DMY,S1,describing
8,2429,.,DMY,eob,.<eob>
8,2430,Okay,DMY,S1,Okay
8,2431,?,DMY,eob,?<eob>
8,2432,And,DMY,S1,And
8,2433,so,DMY,S1,so
8,2434,if,DMY,S1,if
8,2435,you,DMY,S1,you
8,2436,just,DMY,S1,just
8,2437,multi,DMY,S1,multi
8,2438,##p,DMY,S1,##p
8,2439,##ly,DMY,S1,##ly
8,2440,A,DMY,S1,A
8,2441,by,DMY,S1,by
8,2442,itself,DMY,S1,itself
8,2443,",",DMY,eob,",<eob>"
8,2444,what,DMY,S1,what
8,2445,this,DMY,S1,this
8,2446,is,DMY,S1,is
8,2447,telling,DMY,S1,telling
8,2448,you,DMY,S1,you
8,2449,is,DMY,S1,is
8,2450,that,DMY,S1,that
8,2451,",",DMY,eob,",<eob>"
8,2452,I,DMY,S1,I
8,2453,write,DMY,S1,write
8,2454,it,DMY,S1,it
8,2455,here,DMY,S1,here
8,2456,",",DMY,eob,",<eob>"
8,2457,that,DMY,S1,that
8,2458,if,DMY,S1,if
8,2459,you,DMY,S1,you
8,2460,raise,DMY,S1,raise
8,2461,A,DMY,S1,A
8,2462,to,DMY,S1,to
8,2463,whatever,DMY,S1,whatever
8,2464,power,DMY,S1,power
8,2465,",",DMY,eob,",<eob>"
8,2466,for,DMY,S1,for
8,2467,example,DMY,S1,example
8,2468,of,DMY,S1,of
8,2469,two,DMY,S1,two
8,2470,",",DMY,eol,",<eol>"
8,2471,just,DMY,S2,just
8,2472,multi,DMY,S2,multi
8,2473,##p,DMY,S2,##p
8,2474,##ly,DMY,S2,##ly
8,2475,it,DMY,S2,it
8,2476,by,DMY,S2,by
8,2477,itself,DMY,S2,itself
8,2478,that,DMY,S2,that
8,2479,many,DMY,S2,many
8,2480,times,DMY,S2,times
8,2481,",",DMY,eob,",<eob>"
8,2482,then,DMY,S1,then
8,2483,every,DMY,S1,every
8,2484,position,DMY,eol,position<eol>
8,2485,here,DMY,S2,here
8,2486,",",DMY,eob,",<eob>"
8,2487,it,DMY,S1,it
8,2488,contains,DMY,S1,contains
8,2489,the,DMY,S1,the
8,2490,number,DMY,S1,number
8,2491,of,DMY,S1,of
8,2492,",",DMY,eob,",<eob>"
8,2493,as,DMY,S1,as
8,2494,it,DMY,S1,it
8,2495,says,DMY,S1,says
8,2496,here,DMY,S1,here
8,2497,",",DMY,eol,",<eol>"
8,2498,unique,DMY,S2,unique
8,2499,walks,DMY,S2,walks
8,2500,of,DMY,S2,of
8,2501,that,DMY,S2,that
8,2502,length,DMY,S2,length
8,2503,that,DMY,S2,that
8,2504,you,DMY,S2,you
8,2505,raise,DMY,S2,raise
8,2506,the,DMY,S2,the
8,2507,power,DMY,S2,power
8,2508,to,DMY,S2,to
8,2509,",",DMY,eob,",<eob>"
8,2510,the,DMY,S1,the
8,2511,number,DMY,eol,number<eol>
8,2512,of,DMY,S2,of
8,2513,unique,DMY,S2,unique
8,2514,walks,DMY,S2,walks
8,2515,from,DMY,S2,from
8,2516,node,DMY,S2,node
8,2517,N,DMY,S2,N
8,2518,to,DMY,S2,to
8,2519,N,DMY,S2,N
8,2520,.,DMY,eob,.<eob>
8,2521,So,DMY,S1,So
8,2522,if,DMY,S1,if
8,2523,you,DMY,S1,you
8,2524,look,DMY,S1,look
8,2525,here,DMY,S1,here
8,2526,",",DMY,eob,",<eob>"
8,2527,let,DMY,S1,let
8,2528,',DMY,S1,'
8,2529,s,DMY,S1,s
8,2530,say,DMY,S1,say
8,2531,one,DMY,S1,one
8,2532,",",DMY,eob,",<eob>"
8,2533,two,DMY,S1,two
8,2534,",",DMY,eob,",<eob>"
8,2535,three,DMY,S1,three
8,2536,",",DMY,eol,",<eol>"
8,2537,four,DMY,S2,four
8,2538,",",DMY,eob,",<eob>"
8,2539,one,DMY,S1,one
8,2540,",",DMY,eob,",<eob>"
8,2541,two,DMY,S1,two
8,2542,",",DMY,eob,",<eob>"
8,2543,three,DMY,S1,three
8,2544,",",DMY,eol,",<eol>"
8,2545,well,DMY,S2,well
8,2546,",",DMY,eob,",<eob>"
8,2547,okay,DMY,S1,okay
8,2548,",",DMY,eob,",<eob>"
8,2549,that,DMY,S1,that
8,2550,',DMY,S1,'
8,2551,s,DMY,S1,s
8,2552,probably,DMY,S1,probably
8,2553,",",DMY,eol,",<eol>"
8,2554,well,DMY,S2,well
8,2555,",",DMY,eob,",<eob>"
8,2556,yeah,DMY,S1,yeah
8,2557,",",DMY,eol,",<eol>"
8,2558,this,DMY,S2,this
8,2559,is,DMY,S2,is
8,2560,saying,DMY,S2,saying
8,2561,from,DMY,S2,from
8,2562,four,DMY,S2,four
8,2563,to,DMY,S2,to
8,2564,four,DMY,S2,four
8,2565,",",DMY,eob,",<eob>"
8,2566,you,DMY,S1,you
8,2567,can,DMY,S1,can
8,2568,",",DMY,eol,",<eol>"
8,2569,there,DMY,S2,there
8,2570,should,DMY,S2,should
8,2571,be,DMY,S2,be
8,2572,four,DMY,S2,four
8,2573,unique,DMY,S2,unique
8,2574,walks,DMY,S2,walks
8,2575,",",DMY,eob,",<eob>"
8,2576,steps,DMY,S1,steps
8,2577,of,DMY,S1,of
8,2578,two,DMY,S1,two
8,2579,",",DMY,eol,",<eol>"
8,2580,right,DMY,S2,right
8,2581,?,DMY,eob,?<eob>
8,2582,Is,DMY,S1,Is
8,2583,that,DMY,S1,that
8,2584,",",DMY,eob,",<eob>"
8,2585,I,DMY,S1,I
8,2586,don,DMY,S1,don
8,2587,',DMY,S1,'
8,2588,t,DMY,S1,t
8,2589,see,DMY,S1,see
8,2590,the,DMY,S1,the
8,2591,fourth,DMY,S1,fourth
8,2592,one,DMY,S1,one
8,2593,.,DMY,eob,.<eob>
8,2594,Does,DMY,S1,Does
8,2595,anyone,DMY,S1,anyone
8,2596,see,DMY,S1,see
8,2597,the,DMY,S1,the
8,2598,fourth,DMY,S1,fourth
8,2599,one,DMY,S1,one
8,2600,?,DMY,eob,?<eob>
8,2601,Oh,DMY,S1,Oh
8,2602,",",DMY,eob,",<eob>"
8,2603,it,DMY,S1,it
8,2604,',DMY,S1,'
8,2605,s,DMY,S1,s
8,2606,three,DMY,S1,three
8,2607,",",DMY,eol,",<eol>"
8,2608,three,DMY,S2,three
8,2609,",",DMY,eob,",<eob>"
8,2610,okay,DMY,S1,okay
8,2611,",",DMY,eob,",<eob>"
8,2612,yeah,DMY,S1,yeah
8,2613,.,DMY,eob,.<eob>
9,2614,Okay,DMY,S1,Okay
9,2615,",",DMY,eob,",<eob>"
9,2616,yeah,DMY,S1,yeah
9,2617,",",DMY,eob,",<eob>"
9,2618,and,DMY,S1,and
9,2619,so,DMY,S1,so
9,2620,the,DMY,S1,the
9,2621,",",DMY,eob,",<eob>"
9,2622,but,DMY,S1,but
9,2623,the,DMY,S1,the
9,2624,thing,DMY,S1,thing
9,2625,to,DMY,S1,to
9,2626,remember,DMY,S1,remember
9,2627,here,DMY,S1,here
9,2628,is,DMY,S1,is
9,2629,that,DMY,S1,that
9,2630,this,DMY,S1,this
9,2631,",",DMY,eol,",<eol>"
9,2632,that,DMY,S2,that
9,2633,value,DMY,S2,value
9,2634,",",DMY,eob,",<eob>"
9,2635,that,DMY,S1,that
9,2636,it,DMY,S1,it
9,2637,',DMY,S1,'
9,2638,s,DMY,S1,s
9,2639,not,DMY,S1,not
9,2640,the,DMY,S1,the
9,2641,number,DMY,eol,number<eol>
9,2642,of,DMY,S2,of
9,2643,unique,DMY,S2,unique
9,2644,paths,DMY,S2,paths
9,2645,",",DMY,eob,",<eob>"
9,2646,so,DMY,S1,so
9,2647,you,DMY,S1,you
9,2648,can,DMY,S1,can
9,2649,visit,DMY,eol,visit<eol>
9,2650,the,DMY,S2,the
9,2651,same,DMY,S2,same
9,2652,node,DMY,S2,node
9,2653,",",DMY,eob,",<eob>"
9,2654,but,DMY,S1,but
9,2655,what,DMY,S1,what
9,2656,you,DMY,S1,you
9,2657,can,DMY,S1,can
9,2658,think,DMY,eol,think<eol>
9,2659,about,DMY,S2,about
9,2660,is,DMY,S2,is
9,2661,kind,DMY,S2,kind
9,2662,of,DMY,S2,of
9,2663,an,DMY,S2,an
9,2664,upper,DMY,S2,upper
9,2665,bound,DMY,S2,bound
9,2666,",",DMY,eob,",<eob>"
9,2667,but,DMY,S1,but
9,2668,it,DMY,S1,it
9,2669,means,DMY,S1,means
9,2670,that,DMY,S1,that
9,2671,there,DMY,S1,there
9,2672,is,DMY,S1,is
9,2673,some,DMY,S1,some
9,2674,path,DMY,S1,path
9,2675,up,DMY,S1,up
9,2676,to,DMY,S1,to
9,2677,the,DMY,S1,the
9,2678,value,DMY,S1,value
9,2679,here,DMY,S1,here
9,2680,that,DMY,S1,that
9,2681,",",DMY,eol,",<eol>"
9,2682,with,DMY,S2,with
9,2683,the,DMY,S2,the
9,2684,connection,DMY,S2,connection
9,2685,.,DMY,eob,.<eob>
9,2686,So,DMY,S1,So
9,2687,there,DMY,S1,there
9,2688,can,DMY,S1,can
9,2689,be,DMY,S1,be
9,2690,different,DMY,eol,different<eol>
9,2691,distance,DMY,S2,distance
9,2692,walks,DMY,S2,walks
9,2693,between,DMY,S2,between
9,2694,the,DMY,S2,the
9,2695,nodes,DMY,S2,nodes
9,2696,.,DMY,eob,.<eob>
9,2697,Okay,DMY,S1,Okay
9,2698,.,DMY,eob,.<eob>
9,2699,Okay,DMY,S1,Okay
9,2700,",",DMY,eob,",<eob>"
9,2701,so,DMY,S1,so
9,2702,now,DMY,S1,now
9,2703,you,DMY,S1,you
9,2704,can,DMY,S1,can
9,2705,do,DMY,S1,do
9,2706,",",DMY,eob,",<eob>"
9,2707,you,DMY,S1,you
9,2708,can,DMY,S1,can
9,2709,do,DMY,S1,do
9,2710,some,DMY,S1,some
9,2711,things,DMY,S1,things
9,2712,",",DMY,eob,",<eob>"
9,2713,like,DMY,S1,like
9,2714,for,DMY,S1,for
9,2715,example,DMY,S1,example
9,2716,",",DMY,eob,",<eob>"
9,2717,I,DMY,S1,I
9,2718,just,DMY,S1,just
9,2719,created,DMY,S1,created
9,2720,a,DMY,S1,a
9,2721,tiny,DMY,S1,tiny
9,2722,graph,DMY,S1,graph
9,2723,with,DMY,S1,with
9,2724,these,DMY,S1,these
9,2725,node,DMY,S1,node
9,2726,em,DMY,S1,em
9,2727,##bed,DMY,S1,##bed
9,2728,##ding,DMY,S1,##ding
9,2729,##s,DMY,S1,##s
9,2730,",",DMY,eol,",<eol>"
9,2731,three,DMY,S2,three
9,2732,dimensional,DMY,S2,dimensional
9,2733,node,DMY,S2,node
9,2734,em,DMY,S2,em
9,2735,##bed,DMY,S2,##bed
9,2736,##ding,DMY,S2,##ding
9,2737,##s,DMY,S2,##s
9,2738,",",DMY,eob,",<eob>"
9,2739,which,DMY,S1,which
9,2740,you,DMY,S1,you
9,2741,can,DMY,S1,can
9,2742,put,DMY,S1,put
9,2743,together,DMY,eol,together<eol>
9,2744,into,DMY,S2,into
9,2745,a,DMY,S2,a
9,2746,node,DMY,S2,node
9,2747,data,DMY,S2,data
