doc_id,unique_id,obs,hds,pred_hds,combined_pred
7,2243,random,DMY,S2,random
7,2244,variable,DMY,S2,variable
7,2245,and,DMY,S2,and
7,2246,the,DMY,S2,the
7,2247,time,DMY,S2,time
7,2248,.,DMY,eob,.<eob>
7,2249,And,DMY,S1,And
7,2250,then,DMY,S1,then
7,2251,it,DMY,S1,it
7,2252,',DMY,S1,'
7,2253,s,DMY,S1,s
7,2254,the,DMY,S1,the
7,2255,product,DMY,eol,product<eol>
7,2256,with,DMY,S2,with
7,2257,a,DMY,S2,a
7,2258,so,DMY,S2,so
7,2259,-,DMY,S2,-
7,2260,called,DMY,S2,called
7,2261,Wien,DMY,S2,Wien
7,2262,##er,DMY,S2,##er
7,2263,process,DMY,S2,process
7,2264,that,DMY,S2,that
7,2265,I,DMY,S2,I
7,2266,',DMY,S2,'
7,2267,ll,DMY,S2,ll
7,2268,describe,DMY,S2,describe
7,2269,here,DMY,S2,here
7,2270,in,DMY,S2,in
7,2271,a,DMY,S2,a
7,2272,minute,DMY,S2,minute
7,2273,.,DMY,eob,.<eob>
7,2274,And,DMY,S1,And
7,2275,I,DMY,S1,I
7,2276,',DMY,S1,'
7,2277,ll,DMY,S1,ll
7,2278,show,DMY,S1,show
7,2279,some,DMY,S1,some
7,2280,pictures,DMY,S1,pictures
7,2281,.,DMY,eob,.<eob>
7,2282,And,DMY,S1,And
7,2283,again,DMY,S1,again
7,2284,",",DMY,eob,",<eob>"
7,2285,just,DMY,S1,just
7,2286,to,DMY,S1,to
7,2287,emphasize,DMY,S1,emphasize
7,2288,",",DMY,eol,",<eol>"
7,2289,so,DMY,S2,so
7,2290,the,DMY,S2,the
7,2291,drift,DMY,S2,drift
7,2292,coefficient,DMY,eob,coefficient<eob>
7,2293,and,DMY,S1,and
7,2294,the,DMY,S1,the
7,2295,diffusion,DMY,S1,diffusion
7,2296,coefficient,DMY,S1,coefficient
7,2297,are,DMY,S1,are
7,2298,functions,DMY,eol,functions<eol>
7,2299,of,DMY,S2,of
7,2300,the,DMY,S2,the
7,2301,value,DMY,S2,value
7,2302,of,DMY,S2,of
7,2303,the,DMY,S2,the
7,2304,random,DMY,S2,random
7,2305,variable,DMY,S2,variable
7,2306,and,DMY,S2,and
7,2307,time,DMY,S2,time
7,2308,.,DMY,eob,.<eob>
8,2309,OK,DMY,S1,OK
8,2310,",",DMY,eob,",<eob>"
8,2311,so,DMY,S1,so
8,2312,as,DMY,S1,as
8,2313,I,DMY,S1,I
8,2314,said,DMY,S1,said
8,2315,",",DMY,eob,",<eob>"
8,2316,this,DMY,S1,this
8,2317,part,DMY,S1,part
8,2318,here,DMY,S1,here
8,2319,",",DMY,eob,",<eob>"
8,2320,if,DMY,S1,if
8,2321,you,DMY,S1,you
8,2322,just,DMY,S1,just
8,2323,mask,DMY,S1,mask
8,2324,out,DMY,S1,out
8,2325,this,DMY,S1,this
8,2326,",",DMY,eol,",<eol>"
8,2327,this,DMY,S2,this
8,2328,is,DMY,S2,is
8,2329,just,DMY,S2,just
8,2330,a,DMY,S2,a
8,2331,regular,DMY,S2,regular
8,2332,differential,DMY,S2,differential
8,2333,equation,DMY,S2,equation
8,2334,",",DMY,eob,",<eob>"
8,2335,but,DMY,S1,but
8,2336,this,DMY,S1,this
8,2337,makes,DMY,S1,makes
8,2338,it,DMY,S1,it
8,2339,a,DMY,S1,a
8,2340,s,DMY,S1,s
8,2341,##to,DMY,S1,##to
8,2342,##cha,DMY,S1,##cha
8,2343,##stic,DMY,S1,##stic
8,2344,differential,DMY,S1,differential
8,2345,equation,DMY,S1,equation
8,2346,.,DMY,eob,.<eob>
8,2347,OK,DMY,S1,OK
8,2348,",",DMY,eob,",<eob>"
8,2349,so,DMY,S1,so
8,2350,let,DMY,S1,let
8,2351,',DMY,S1,'
8,2352,s,DMY,S1,s
8,2353,talk,DMY,eol,talk<eol>
8,2354,about,DMY,S2,about
8,2355,what,DMY,S2,what
8,2356,a,DMY,S2,a
8,2357,Wien,DMY,S2,Wien
8,2358,##er,DMY,S2,##er
8,2359,process,DMY,S2,process
8,2360,is,DMY,S2,is
8,2361,.,DMY,eob,.<eob>
8,2362,So,DMY,S1,So
8,2363,it,DMY,S1,it
8,2364,',DMY,S1,'
8,2365,s,DMY,S1,s
8,2366,a,DMY,S1,a
8,2367,continuous,DMY,S1,continuous
8,2368,time,DMY,eol,time<eol>
8,2369,s,DMY,S2,s
8,2370,##to,DMY,S2,##to
8,2371,##cha,DMY,S2,##cha
8,2372,##stic,DMY,S2,##stic
8,2373,process,DMY,S2,process
8,2374,that,DMY,S2,that
8,2375,has,DMY,S2,has
8,2376,these,DMY,S2,these
8,2377,properties,DMY,S2,properties
8,2378,.,DMY,eob,.<eob>
8,2379,Generally,DMY,S1,Generally
8,2380,",",DMY,eol,",<eol>"
8,2381,just,DMY,S2,just
8,2382,by,DMY,S2,by
8,2383,convention,DMY,S2,convention
8,2384,",",DMY,eob,",<eob>"
8,2385,the,DMY,S1,the
8,2386,first,DMY,S1,first
8,2387,sample,DMY,S1,sample
8,2388,is,DMY,S1,is
8,2389,0,DMY,S1,0
8,2390,",",DMY,eob,",<eob>"
8,2391,kind,DMY,S1,kind
8,2392,of,DMY,S1,of
8,2393,doesn,DMY,S1,doesn
8,2394,',DMY,S1,'
8,2395,t,DMY,S1,t
8,2396,really,DMY,S1,really
8,2397,matter,DMY,S1,matter
8,2398,where,DMY,S1,where
8,2399,it,DMY,S1,it
8,2400,starts,DMY,S1,starts
8,2401,.,DMY,eob,.<eob>
8,2402,But,DMY,S1,But
8,2403,it,DMY,S1,it
8,2404,has,DMY,S1,has
8,2405,independent,DMY,eol,independent<eol>
8,2406,in,DMY,S2,in
8,2407,##cre,DMY,S2,##cre
8,2408,##ments,DMY,S2,##ments
8,2409,.,DMY,eob,.<eob>
8,2410,And,DMY,S1,And
8,2411,so,DMY,S1,so
8,2412,it,DMY,S1,it
8,2413,has,DMY,S1,has
8,2414,this,DMY,S1,this
8,2415,Mark,DMY,S1,Mark
8,2416,##ov,DMY,S1,##ov
8,2417,property,DMY,eol,property<eol>
8,2418,that,DMY,S2,that
8,2419,any,DMY,S2,any
8,2420,two,DMY,S2,two
8,2421,samples,DMY,S2,samples
8,2422,that,DMY,S2,that
8,2423,are,DMY,S2,are
8,2424,side,DMY,S2,side
8,2425,by,DMY,S2,by
8,2426,side,DMY,S2,side
8,2427,are,DMY,S2,are
8,2428,independent,DMY,S2,independent
8,2429,of,DMY,S2,of
8,2430,all,DMY,S2,all
8,2431,the,DMY,S2,the
8,2432,past,DMY,S2,past
8,2433,samples,DMY,S2,samples
8,2434,.,DMY,eob,.<eob>
8,2435,And,DMY,S1,And
8,2436,then,DMY,S1,then
8,2437,probably,DMY,S1,probably
8,2438,the,DMY,S1,the
8,2439,key,DMY,S1,key
8,2440,thing,DMY,eol,thing<eol>
8,2441,to,DMY,S2,to
8,2442,take,DMY,S2,take
8,2443,away,DMY,S2,away
8,2444,here,DMY,S2,here
8,2445,is,DMY,S2,is
8,2446,that,DMY,S2,that
8,2447,the,DMY,S2,the
8,2448,difference,DMY,S2,difference
8,2449,",",DMY,eob,",<eob>"
8,2450,and,DMY,S1,and
8,2451,so,DMY,S1,so
8,2452,if,DMY,S1,if
8,2453,I,DMY,S1,I
8,2454,take,DMY,S1,take
8,2455,",",DMY,eol,",<eol>"
8,2456,even,DMY,S2,even
8,2457,in,DMY,S2,in
8,2458,the,DMY,S2,the
8,2459,continuous,DMY,S2,continuous
8,2460,case,DMY,S2,case
8,2461,",",DMY,eob,",<eob>"
8,2462,if,DMY,S1,if
8,2463,I,DMY,S1,I
8,2464,take,DMY,S1,take
8,2465,two,DMY,S1,two
8,2466,samples,DMY,eol,samples<eol>
8,2467,and,DMY,S2,and
8,2468,I,DMY,S2,I
8,2469,take,DMY,S2,take
8,2470,the,DMY,S2,the
8,2471,difference,DMY,S2,difference
8,2472,",",DMY,eob,",<eob>"
8,2473,they,DMY,S1,they
8,2474,',DMY,S1,'
8,2475,re,DMY,S1,re
8,2476,going,DMY,S1,going
8,2477,to,DMY,S1,to
8,2478,be,DMY,S1,be
8,2479,normally,DMY,S1,normally
8,2480,distributed,DMY,S1,distributed
8,2481,with,DMY,S1,with
8,2482,mean,DMY,S1,mean
8,2483,of,DMY,S1,of
8,2484,0,DMY,S1,0
8,2485,.,DMY,eob,.<eob>
8,2486,So,DMY,S1,So
8,2487,I,DMY,S1,I
8,2488,have,DMY,eol,have<eol>
8,2489,this,DMY,S2,this
8,2490,Wien,DMY,S2,Wien
8,2491,##er,DMY,S2,##er
8,2492,process,DMY,S2,process
8,2493,or,DMY,S2,or
8,2494,Brown,DMY,S2,Brown
8,2495,##ian,DMY,S2,##ian
8,2496,motion,DMY,S2,motion
8,2497,process,DMY,S2,process
8,2498,.,DMY,eob,.<eob>
8,2499,I,DMY,S1,I
8,2500,take,DMY,S1,take
8,2501,a,DMY,S1,a
8,2502,sample,DMY,S1,sample
8,2503,.,DMY,eob,.<eob>
8,2504,Doesn,DMY,S1,Doesn
8,2505,',DMY,S1,'
8,2506,t,DMY,S1,t
8,2507,matter,DMY,S1,matter
8,2508,even,DMY,S1,even
8,2509,when,DMY,S1,when
8,2510,.,DMY,eob,.<eob>
8,2511,I,DMY,S1,I
8,2512,take,DMY,S1,take
8,2513,another,DMY,S1,another
8,2514,sample,DMY,S1,sample
8,2515,",",DMY,eob,",<eob>"
8,2516,some,DMY,S1,some
8,2517,later,DMY,S1,later
8,2518,point,DMY,S1,point
8,2519,.,DMY,eob,.<eob>
8,2520,That,DMY,S1,That
8,2521,difference,DMY,S1,difference
8,2522,is,DMY,S1,is
8,2523,going,DMY,S1,going
8,2524,to,DMY,S1,to
8,2525,be,DMY,S1,be
8,2526,followed,DMY,S1,followed
8,2527,this,DMY,S1,this
8,2528,G,DMY,S1,G
8,2529,##aus,DMY,S1,##aus
8,2530,##sian,DMY,S1,##sian
8,2531,distribution,DMY,S1,distribution
8,2532,with,DMY,S1,with
8,2533,0,DMY,S1,0
8,2534,mean,DMY,S1,mean
8,2535,.,DMY,eob,.<eob>
8,2536,And,DMY,S1,And
8,2537,the,DMY,S1,the
8,2538,variance,DMY,eol,variance<eol>
8,2539,is,DMY,S2,is
8,2540,just,DMY,S2,just
8,2541,related,DMY,S2,related
8,2542,to,DMY,S2,to
8,2543,the,DMY,S2,the
8,2544,distance,DMY,S2,distance
8,2545,between,DMY,S2,between
8,2546,the,DMY,S2,the
8,2547,samples,DMY,S2,samples
8,2548,.,DMY,eob,.<eob>
8,2549,I,DMY,S1,I
8,2550,mean,DMY,S1,mean
8,2551,",",DMY,eob,",<eob>"
8,2552,think,DMY,S1,think
8,2553,about,DMY,S1,about
8,2554,it,DMY,S1,it
8,2555,.,DMY,eob,.<eob>
8,2556,So,DMY,S1,So
8,2557,here,DMY,S1,here
8,2558,',DMY,S1,'
8,2559,s,DMY,S1,s
8,2560,a,DMY,S1,a
8,2561,picture,DMY,eol,picture<eol>
8,2562,right,DMY,S2,right
8,2563,here,DMY,S2,here
8,2564,.,DMY,eob,.<eob>
8,2565,These,DMY,S1,These
8,2566,are,DMY,S1,are
8,2567,just,DMY,S1,just
8,2568,different,DMY,eol,different<eol>
8,2569,Wien,DMY,S2,Wien
8,2570,##er,DMY,S2,##er
8,2571,processes,DMY,S2,processes
8,2572,that,DMY,S2,that
8,2573,start,DMY,S2,start
8,2574,0,DMY,S2,0
8,2575,.,DMY,eob,.<eob>
8,2576,And,DMY,S1,And
8,2577,because,DMY,S1,because
8,2578,of,DMY,S1,of
8,2579,the,DMY,S1,the
8,2580,random,DMY,S1,random
8,2581,nature,DMY,S1,nature
8,2582,",",DMY,eob,",<eob>"
8,2583,of,DMY,S1,of
8,2584,course,DMY,S1,course
8,2585,",",DMY,eob,",<eob>"
8,2586,they,DMY,S1,they
8,2587,',DMY,S1,'
8,2588,ll,DMY,S1,ll
8,2589,have,DMY,S1,have
8,2590,different,DMY,S1,different
8,2591,paths,DMY,S1,paths
8,2592,.,DMY,eob,.<eob>
8,2593,And,DMY,S1,And
8,2594,so,DMY,S1,so
8,2595,you,DMY,S1,you
8,2596,can,DMY,S1,can
8,2597,calculate,DMY,eol,calculate<eol>
8,2598,the,DMY,S2,the
8,2599,standard,DMY,S2,standard
8,2600,de,DMY,S2,de
8,2601,##viation,DMY,S2,##viation
8,2602,",",DMY,eob,",<eob>"
8,2603,which,DMY,S1,which
8,2604,is,DMY,S1,is
8,2605,just,DMY,S1,just
8,2606,related,DMY,eol,related<eol>
8,2607,to,DMY,S2,to
8,2608,the,DMY,S2,the
8,2609,distance,DMY,S2,distance
8,2610,from,DMY,S2,from
8,2611,the,DMY,S2,the
8,2612,first,DMY,S2,first
8,2613,sample,DMY,S2,sample
8,2614,",",DMY,eob,",<eob>"
8,2615,which,DMY,S1,which
8,2616,is,DMY,S1,is
8,2617,the,DMY,S1,the
8,2618,gray,DMY,S1,gray
8,2619,area,DMY,S1,area
8,2620,here,DMY,S1,here
8,2621,.,DMY,eob,.<eob>
8,2622,And,DMY,S1,And
8,2623,so,DMY,S1,so
8,2624,it,DMY,S1,it
8,2625,kind,DMY,S1,kind
8,2626,of,DMY,S1,of
8,2627,makes,DMY,S1,makes
8,2628,sense,DMY,S1,sense
8,2629,.,DMY,eob,.<eob>
9,2630,If,DMY,S1,If
9,2631,it,DMY,S1,it
9,2632,',DMY,S1,'
9,2633,s,DMY,S1,s
9,2634,randomly,DMY,eol,randomly<eol>
9,2635,jumping,DMY,S2,jumping
9,2636,up,DMY,S2,up
9,2637,and,DMY,S2,and
9,2638,down,DMY,S2,down
9,2639,in,DMY,S2,in
9,2640,this,DMY,S2,this
9,2641,1,DMY,S2,1
9,2642,##D,DMY,S2,##D
9,2643,case,DMY,S2,case
9,2644,",",DMY,eob,",<eob>"
9,2645,the,DMY,S1,the
9,2646,further,DMY,S1,further
9,2647,away,DMY,S1,away
9,2648,you,DMY,S1,you
9,2649,get,DMY,S1,get
9,2650,",",DMY,eol,",<eol>"
9,2651,the,DMY,S2,the
9,2652,more,DMY,S2,more
9,2653,likely,DMY,S2,likely
9,2654,you,DMY,S2,you
9,2655,are,DMY,S2,are
9,2656,to,DMY,S2,to
9,2657,be,DMY,S2,be
9,2658,farther,DMY,S2,farther
9,2659,from,DMY,S2,from
9,2660,0,DMY,S2,0
9,2661,.,DMY,eob,.<eob>
9,2662,So,DMY,S1,So
9,2663,it,DMY,S1,it
9,2664,kind,DMY,S1,kind
9,2665,of,DMY,S1,of
9,2666,makes,DMY,S1,makes
9,2667,sense,DMY,S1,sense
9,2668,.,DMY,eob,.<eob>
9,2669,Yep,DMY,S1,Yep
9,2670,?,DMY,eob,?<eob>
9,2671,Is,DMY,S1,Is
9,2672,the,DMY,S1,the
9,2673,curve,DMY,eol,curve<eol>
9,2674,generated,DMY,S2,generated
9,2675,different,DMY,S2,different
9,2676,##iable,DMY,S2,##iable
9,2677,everywhere,DMY,S2,everywhere
9,2678,?,DMY,eob,?<eob>
9,2679,Or,DMY,S1,Or
9,2680,is,DMY,S1,is
9,2681,it,DMY,S1,it
9,2682,not,DMY,S1,not
9,2683,different,DMY,S1,different
9,2684,##iable,DMY,eol,##iable<eol>
9,2685,anywhere,DMY,S2,anywhere
9,2686,?,DMY,eob,?<eob>
9,2687,It,DMY,S1,It
9,2688,',DMY,S1,'
9,2689,s,DMY,S1,s
9,2690,kind,DMY,S1,kind
9,2691,of,DMY,S1,of
9,2692,jagged,DMY,S1,jagged
9,2693,?,DMY,eob,?<eob>
9,2694,Yeah,DMY,S1,Yeah
9,2695,.,DMY,eob,.<eob>
9,2696,We,DMY,S1,We
9,2697,are,DMY,S1,are
9,2698,going,DMY,eol,going<eol>
9,2699,to,DMY,S2,to
9,2700,be,DMY,S2,be
9,2701,different,DMY,S2,different
9,2702,##iating,DMY,S2,##iating
9,2703,.,DMY,eob,.<eob>
9,2704,But,DMY,S1,But
9,2705,we,DMY,S1,we
9,2706,',DMY,S1,'
9,2707,re,DMY,S1,re
9,2708,going,DMY,eol,going<eol>
9,2709,to,DMY,S2,to
9,2710,be,DMY,S2,be
9,2711,different,DMY,S2,different
9,2712,##iating,DMY,S2,##iating
9,2713,the,DMY,S2,the
9,2714,equations,DMY,S2,equations
9,2715,",",DMY,eob,",<eob>"
9,2716,I,DMY,S1,I
9,2717,guess,DMY,S1,guess
9,2718,",",DMY,eol,",<eol>"
9,2719,for,DMY,S2,for
9,2720,the,DMY,S2,the
9,2721,curve,DMY,S2,curve
9,2722,.,DMY,eob,.<eob>
9,2723,But,DMY,S1,But
9,2724,I,DMY,S1,I
9,2725,think,DMY,S1,think
9,2726,what,DMY,S1,what
9,2727,you,DMY,S1,you
9,2728,',DMY,S1,'
9,2729,re,DMY,S1,re
9,2730,asking,DMY,S1,asking
9,2731,is,DMY,S1,is
9,2732,",",DMY,eob,",<eob>"
9,2733,can,DMY,S1,can
9,2734,you,DMY,S1,you
9,2735,differentiate,DMY,eol,differentiate<eol>
9,2736,the,DMY,S2,the
9,2737,kind,DMY,S2,kind
9,2738,of,DMY,S2,of
9,2739,the,DMY,S2,the
9,2740,realization,DMY,S2,realization
9,2741,##s,DMY,S2,##s
9,2742,?,DMY,eob,?<eob>
9,2743,I,DMY,S1,I
9,2744,mean,DMY,S1,mean
9,2745,",",DMY,eob,",<eob>"
9,2746,because,DMY,S1,because
9,2747,you,DMY,S1,you
9,2748,',DMY,S1,'
9,2749,re,DMY,S1,re
9,2750,referring,DMY,eol,referring<eol>
9,2751,to,DMY,S2,to
9,2752,the,DMY,S2,the
9,2753,jagged,DMY,S2,jagged
9,2754,nature,DMY,S2,nature
9,2755,.,DMY,eob,.<eob>
9,2756,So,DMY,S1,So
9,2757,I,DMY,S1,I
9,2758,guess,DMY,S1,guess
9,2759,short,DMY,S1,short
9,2760,answer,DMY,S1,answer
9,2761,is,DMY,S1,is
9,2762,yes,DMY,S1,yes
9,2763,",",DMY,eol,",<eol>"
9,2764,from,DMY,S2,from
9,2765,an,DMY,S2,an
9,2766,analytical,DMY,S2,analytical
9,2767,perspective,DMY,S2,perspective
9,2768,.,DMY,eob,.<eob>
9,2769,So,DMY,S1,So
9,2770,you,DMY,S1,you
9,2771,',DMY,S1,'
9,2772,ll,DMY,S1,ll
9,2773,see,DMY,S1,see
9,2774,we,DMY,S1,we
9,2775,',DMY,S1,'
9,2776,ll,DMY,S1,ll
9,2777,have,DMY,S1,have
9,2778,an,DMY,S1,an
9,2779,expression,DMY,eol,expression<eol>
9,2780,for,DMY,S2,for
9,2781,this,DMY,S2,this
9,2782,s,DMY,S2,s
9,2783,##to,DMY,S2,##to
9,2784,##cha,DMY,S2,##cha
9,2785,##stic,DMY,S2,##stic
9,2786,differential,DMY,S2,differential
9,2787,equation,DMY,S2,equation
9,2788,.,DMY,eob,.<eob>
9,2789,And,DMY,S1,And
9,2790,we,DMY,S1,we
9,2791,will,DMY,S1,will
9,2792,be,DMY,S1,be
9,2793,different,DMY,S1,different
9,2794,##iating,DMY,S1,##iating
9,2795,",",DMY,eob,",<eob>"
9,2796,because,DMY,S1,because
9,2797,we,DMY,S1,we
9,2798,',DMY,S1,'
9,2799,re,DMY,S1,re
9,2800,going,DMY,eol,going<eol>
9,2801,to,DMY,S2,to
9,2802,build,DMY,S2,build
9,2803,that,DMY,S2,that
9,2804,into,DMY,S2,into
9,2805,our,DMY,S2,our
9,2806,loss,DMY,S2,loss
9,2807,function,DMY,S2,function
9,2808,of,DMY,S2,of
9,2809,a,DMY,S2,a
9,2810,network,DMY,S2,network
9,2811,that,DMY,S2,that
9,2812,we,DMY,S2,we
9,2813,',DMY,S2,'
9,2814,re,DMY,S2,re
9,2815,going,DMY,S2,going
9,2816,to,DMY,S2,to
9,2817,be,DMY,S2,be
9,2818,training,DMY,S2,training
9,2819,.,DMY,eob,.<eob>
9,2820,Makes,DMY,S1,Makes
9,2821,sense,DMY,S1,sense
9,2822,?,DMY,eob,?<eob>
9,2823,OK,DMY,S1,OK
9,2824,.,DMY,eob,.<eob>
9,2825,So,DMY,S1,So
9,2826,I,DMY,S1,I
9,2827,do,DMY,S1,do
9,2828,like,DMY,S1,like
9,2829,my,DMY,S1,my
9,2830,profiles,DMY,S1,profiles
9,2831,.,DMY,eob,.<eob>
9,2832,So,DMY,S1,So
9,2833,I,DMY,S1,I
9,2834,threw,DMY,S1,threw
9,2835,one,DMY,S1,one
9,2836,in,DMY,S1,in
9,2837,here,DMY,S1,here
9,2838,.,DMY,eob,.<eob>
9,2839,So,DMY,S1,So
9,2840,the,DMY,eol,the<eol>
9,2841,Wien,DMY,S2,Wien
9,2842,##er,DMY,S2,##er
9,2843,process,DMY,S2,process
9,2844,is,DMY,S2,is
9,2845,named,DMY,S2,named
9,2846,after,DMY,S2,after
9,2847,Nor,DMY,S2,Nor
9,2848,##bert,DMY,S2,##bert
9,2849,Wien,DMY,S2,Wien
9,2850,##er,DMY,S2,##er
9,2851,.,DMY,eob,.<eob>
9,2852,He,DMY,S1,He
9,2853,',DMY,S1,'
9,2854,s,DMY,S1,s
9,2855,an,DMY,S1,an
9,2856,interesting,DMY,eol,interesting<eol>
9,2857,character,DMY,S2,character
9,2858,.,DMY,eob,.<eob>
9,2859,He,DMY,S1,He
9,2860,was,DMY,S1,was
9,2861,at,DMY,S1,at
9,2862,MIT,DMY,S1,MIT
9,2863,.,DMY,eob,.<eob>
9,2864,He,DMY,S1,He
9,2865,',DMY,S1,'
9,2866,s,DMY,S1,s
9,2867,kind,DMY,eol,kind<eol>
9,2868,of,DMY,S2,of
9,2869,a,DMY,S2,a
9,2870,child,DMY,S2,child
9,2871,pro,DMY,S2,pro
9,2872,##di,DMY,S2,##di
9,2873,##gy,DMY,S2,##gy
9,2874,.,DMY,eob,.<eob>
9,2875,But,DMY,S1,But
9,2876,he,DMY,S1,he
9,2877,was,DMY,S1,was
9,2878,a,DMY,S1,a
9,2879,computer,DMY,S1,computer
9,2880,scientist,DMY,S1,scientist
9,2881,",",DMY,eob,",<eob>"
9,2882,and,DMY,S1,and
9,2883,he,DMY,S1,he
9,2884,died,DMY,S1,died
9,2885,in,DMY,S1,in
9,2886,64,DMY,S1,64
9,2887,",",DMY,eol,",<eol>"
9,2888,but,DMY,S2,but
9,2889,in,DMY,S2,in
9,2890,the,DMY,S2,the
9,2891,early,DMY,S2,early
9,2892,days,DMY,S2,days
9,2893,.,DMY,eob,.<eob>
9,2894,But,DMY,S1,But
9,2895,he,DMY,S1,he
9,2896,was,DMY,S1,was
9,2897,credited,DMY,S1,credited
9,2898,with,DMY,S1,with
9,2899,creating,DMY,S1,creating
9,2900,",",DMY,eob,",<eob>"
9,2901,at,DMY,S1,at
9,2902,the,DMY,S1,the
9,2903,time,DMY,S1,time
9,2904,",",DMY,eol,",<eol>"
9,2905,it,DMY,S2,it
9,2906,was,DMY,S2,was
9,2907,called,DMY,S2,called
9,2908,the,DMY,S2,the
9,2909,field,DMY,S2,field
9,2910,of,DMY,S2,of
9,2911,c,DMY,S2,c
9,2912,##y,DMY,S2,##y
9,2913,##ber,DMY,S2,##ber
9,2914,##net,DMY,S2,##net
9,2915,##ics,DMY,S2,##ics
9,2916,.,DMY,eob,.<eob>
9,2917,So,DMY,S1,So
9,2918,he,DMY,S1,he
9,2919,did,DMY,S1,did
9,2920,a,DMY,S1,a
9,2921,lot,DMY,eol,lot<eol>
9,2922,of,DMY,S2,of
9,2923,research,DMY,S2,research
9,2924,around,DMY,S2,around
9,2925,these,DMY,S2,these
9,2926,kind,DMY,S2,kind
9,2927,of,DMY,S2,of
9,2928,s,DMY,S2,s
9,2929,##to,DMY,S2,##to
9,2930,##cha,DMY,S2,##cha
9,2931,##stic,DMY,S2,##stic
9,2932,processes,DMY,S2,processes
9,2933,and,DMY,S2,and
9,2934,these,DMY,S2,these
9,2935,noise,DMY,S2,noise
9,2936,processes,DMY,S2,processes
9,2937,.,DMY,eob,.<eob>
9,2938,And,DMY,S1,And
9,2939,basically,DMY,S1,basically
9,2940,",",DMY,eob,",<eob>"
9,2941,they,DMY,S1,they
9,2942,became,DMY,S1,became
9,2943,key,DMY,S1,key
9,2944,contributions,DMY,eol,contributions<eol>
9,2945,to,DMY,S2,to
9,2946,areas,DMY,S2,areas
9,2947,in,DMY,S2,in
9,2948,electrical,DMY,S2,electrical
9,2949,engineering,DMY,S2,engineering
9,2950,",",DMY,eob,",<eob>"
9,2951,communication,DMY,S1,communication
9,2952,",",DMY,eol,",<eol>"
9,2953,control,DMY,S2,control
9,2954,systems,DMY,S2,systems
9,2955,",",DMY,S2,","
9,2956,like,DMY,S2,like
9,2957,Wien,DMY,S2,Wien
9,2958,##er,DMY,S2,##er
9,2959,filter,DMY,S2,filter
9,2960,",",DMY,eob,",<eob>"
9,2961,if,DMY,S1,if
9,2962,you,DMY,S1,you
9,2963,',DMY,S1,'
9,2964,ve,DMY,S1,ve
9,2965,ever,DMY,S1,ever
9,2966,looked,DMY,S1,looked
9,2967,at,DMY,S1,at
9,2968,control,DMY,S1,control
9,2969,.,DMY,eob,.<eob>
10,2970,And,DMY,S1,And
10,2971,actually,DMY,S1,actually
10,2972,",",DMY,eob,",<eob>"
10,2973,we,DMY,S1,we
10,2974,use,DMY,S1,use
10,2975,it,DMY,S1,it
10,2976,sometimes,DMY,S1,sometimes
10,2977,in,DMY,S1,in
10,2978,computer,DMY,S1,computer
10,2979,vision,DMY,S1,vision
10,2980,.,DMY,eob,.<eob>
10,2981,And,DMY,S1,And
10,2982,so,DMY,S1,so
10,2983,he,DMY,S1,he
10,2984,was,DMY,S1,was
10,2985,kind,DMY,eol,kind<eol>
10,2986,of,DMY,S2,of
10,2987,a,DMY,S2,a
10,2988,contemporary,DMY,S2,contemporary
10,2989,or,DMY,S2,or
10,2990,slightly,DMY,S2,slightly
10,2991,older,DMY,S2,older
10,2992,",",DMY,eob,",<eob>"
10,2993,but,DMY,S1,but
10,2994,he,DMY,S1,he
10,2995,influenced,DMY,S1,influenced
10,2996,",",DMY,eob,",<eob>"
10,2997,like,DMY,S1,like
10,2998,",",DMY,eob,",<eob>"
10,2999,John,DMY,S1,John
10,3000,von,DMY,S1,von
10,3001,Neumann,DMY,S1,Neumann
10,3002,",",DMY,eol,",<eol>"
10,3003,who,DMY,S2,who
10,3004,",",DMY,eob,",<eob>"
10,3005,you,DMY,S1,you
10,3006,know,DMY,S1,know
10,3007,",",DMY,eob,",<eob>"
10,3008,famous,DMY,S1,famous
10,3009,mathematician,DMY,S1,mathematician
10,3010,and,DMY,S1,and
10,3011,was,DMY,S1,was
10,3012,credited,DMY,eol,credited<eol>
10,3013,with,DMY,S2,with
10,3014,kind,DMY,S2,kind
10,3015,of,DMY,S2,of
10,3016,in,DMY,S2,in
10,3017,##venting,DMY,S2,##venting
10,3018,the,DMY,S2,the
10,3019,modern,DMY,S2,modern
10,3020,computer,DMY,S2,computer
10,3021,architecture,DMY,S2,architecture
10,3022,",",DMY,S2,","
10,3023,the,DMY,S2,the
10,3024,CPU,DMY,S2,CPU
10,3025,kind,DMY,S2,kind
10,3026,of,DMY,S2,of
10,3027,architecture,DMY,S2,architecture
10,3028,.,DMY,eob,.<eob>
10,3029,It,DMY,S1,It
10,3030,',DMY,S1,'
10,3031,s,DMY,S1,s
10,3032,still,DMY,S1,still
10,3033,called,DMY,S1,called
10,3034,the,DMY,S1,the
10,3035,von,DMY,S1,von
10,3036,Neumann,DMY,S1,Neumann
10,3037,architecture,DMY,eol,architecture<eol>
10,3038,today,DMY,S2,today
10,3039,.,DMY,S2,.
10,3040,Claude,DMY,eob,Claude<eob>
10,3041,Shannon,DMY,S1,Shannon
10,3042,",",DMY,eob,",<eob>"
10,3043,who,DMY,S1,who
